category,question,question_image,question_hint,type,published,wrong_answer_text,right_answer_text,explanation,user_explanation,not_influence_to_score,weight,answers,options,question_title,tags,id
"Balizamiento","&lt;p&gt;¿Cuál es la marca de tope de la marca cardinal Norte?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Dos conos con el vértice hacia arriba::1::0::::::A::1198::::;;Dos conos con el vértice hacia abajo::0::0::::::A::1199::::;;Dos conos superpuestos opuestos por sus vértices::0::0::::::A::1200::::;;Dos conos superpuestos, opuestos por sus bases::0::0::::::A::1201::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","301"
"Balizamiento","&lt;p&gt;Las marcas especiales son de color&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Amarillo y pueden llevar una marca de tope en forma de V::0::0::::::A::1174::::;;Rojo y pueden llevar una marca de tope en forma de V::0::0::::::A::1175::::;;Negro y pueden llevar una marca de tope en forma de X::0::0::::::A::1176::::;;Amarillo y pueden llevar una marca de tope en forma de X::1::0::::::A::1177::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","295"
"Balizamiento","&lt;p&gt;Los topes de las marcas de peligro aislado son:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Dos esferas negras superpuestas::1::0::::::A::1170::::;;Dos conos negros superpuestos::0::0::::::A::1171::::;;Dos esferas rojas superpuestas::0::0::::::A::1172::::;;Dos conos verdes superpuestos::0::0::::::A::1173::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","294"
"Balizamiento","&lt;p&gt;Respecto a una baliza, que muestra como marca de tope DOS conos negros superpuestos con vértices hacia arriba, ¿dónde se encuentran las aguas navegables?:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Al norte de la marca::1::0::::::A::1162::::;;Al sur de la marca::0::0::::::A::1163::::;;Al este de la marca::0::0::::::A::1164::::;;Al oeste de la marca::0::0::::::A::1165::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","292"
"Balizamiento","&lt;p&gt;El ritmo de la luz de la marca de tope de una marca cardinal Oeste, es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"9 centelleos muy rápidos seguidos de un período de oscuridad::1::0::::::A::1154::::;;6 centelleos muy rápidos seguidos de un período de oscuridad::0::0::::::A::1155::::;;3 centelleos muy rápidos seguidos de un período de oscuridad::0::0::::::A::1156::::;;Centelleo continuo muy rápido::0::0::::::A::1157::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","290"
"Balizamiento","&lt;p&gt;Cuando llegamos a puerto desde la mar, las luces que debemos dejar por babor son&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Verdes::0::0::::::A::1146::::;;Rojas::1::0::::::A::1147::::;;Amarillas::0::0::::::A::1148::::;;Grupo de 2 destellos más 1::0::0::::::A::1149::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","288"
"Balizamiento","&lt;p&gt;La forma y color de una boya de marca especial será:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Cilíndrica y color verde::0::0::::::A::1134::::;;Esférica y color rojo::0::0::::::A::1135::::;;Cualquiera y color rojo::0::0::::::A::1136::::;;Cualquiera y color amarillo::1::0::::::A::1137::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","285"
"Balizamiento","&lt;p&gt;Una marca esférica con franjas verticales rojas y blancas es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Una marca lateral que indica canal principal a babor::0::0::::::A::1130::::;;Una marca cardinal Norte::0::0::::::A::1131::::;;Una marca de aguas navegables::1::0::::::A::1132::::;;Una marca especial::0::0::::::A::1133::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","284"
"Balizamiento","&lt;p&gt;¿Cómo estará balizado un peligro aislado?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Con un castillete o espeque de color negro, provisto de una o más franjas rojas horizontales::0::0::::::A::1122::::;;Poseerá como marca de tope una esfera roja::0::0::::::A::1123::::;;Poseerá como marca de tope dos esferas negras::0::0::::::A::1124::::;;Las respuestas a) y c) son correctas::1::0::::::A::1125::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","282"
"Balizamiento","&lt;p&gt;Dos conos superpuestos con los vértices hacia arriba, es la marca de tope de...&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Marca de peligro aislado::0::0::::::A::1114::::;;Marca cardinal Norte::1::0::::::A::1115::::;;No existe::0::0::::::A::1116::::;;Ninguna de las respuestas es correcta::0::0::::::A::1117::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","280"
"Balizamiento","&lt;p&gt;Cuando llegamos a puerto desde la mar, las luces que debemos dejar por estribor son:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Verdes::1::0::::::A::1106::::;;Rojas::0::0::::::A::1107::::;;Amarillas::0::0::::::A::1108::::;;Grupo de 2 destellos más 1::0::0::::::A::1109::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","278"
"Balizamiento","&lt;p&gt;Una marca de peligro aislado...&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Es una marca colocada o fondeada sobre un peligro e indica que está prohibida la navegación a 200m de ella::0::0::::::A::1094::::;;Es una marca colocada o fondeada sobre un peligro a cuyo alrededor las aguas no son navegables::0::0::::::A::1095::::;;Es una marca colocada o fondeada sobre un peligro a cuyo alrededor las aguas son navegables::1::0::::::A::1096::::;;Es una marca colocada o fondeada sobre un peligro que se encuentra al norte de la misma::0::0::::::A::1097::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","275"
"Balizamiento","&lt;p&gt;¿De qué color son las marcas de aguas navegables?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Franjas rojas y negras::0::0::::::A::1090::::;;Franjas verde y amarilla::0::0::::::A::1091::::;;Franjas amarillas y azules::0::0::::::A::1092::::;;Franjas rojas y blancas::1::0::::::A::1093::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","274"
"Balizamiento","&lt;p&gt;¿Qué color tienen las marcas especiales?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Blanco::0::0::::::A::1086::::;;Rojo::0::0::::::A::1087::::;;Verde::0::0::::::A::1088::::;;Amarillo::1::0::::::A::1089::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","273"
"Balizamiento","&lt;p&gt;La marca cardinal consistente en dos conos superpuestos opuestos por sus bases y color banda amarilla entre dos bandas negras, nos indica que las aguas navegables con relación a dicha marca están situadas al:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Norte::0::0::::::A::1082::::;;Este::1::0::::::A::1083::::;;Sur::0::0::::::A::1084::::;;Oeste::0::0::::::A::1085::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","272"
"Balizamiento","&lt;p&gt;A la entrada de un canal de acceso viniendo de alta mar, en la región A, deberemos dejar:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"La boya verde en estribor::0::0::::::A::1078::::;;La boya verde en babor::0::0::::::A::1079::::;;La boya roja en babor::0::0::::::A::1080::::;;Las respuestas a) y c) son correctas::1::0::::::A::1081::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","271"
"Balizamiento","&lt;p&gt;¿Cuál es la marca de tope de la baliza de aguas navegables?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Dos conos opuestos por sus vértices::0::0::::::A::1074::::;;Una esfera roja::1::0::::::A::1075::::;;Dos esferas negras en vertical::0::0::::::A::1076::::;;Dos conos superpuestos con los vértices hacia arriba::0::0::::::A::1077::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","270"
"Balizamiento","&lt;p&gt;Si vemos una marca con dos conos negros, opuestos por su base&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Maniobraremos para pasar al norte de ella::0::0::::::A::1070::::;;Maniobraremos para dejarla por el oeste::1::0::::::A::1071::::;;Índica peligro aislado::0::0::::::A::1072::::;;Significa aguas navegables::0::0::::::A::1073::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","269"
"Balizamiento","&lt;p&gt;De las siguientes afirmaciones, indique la que NO corresponde con una marca cardinal:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Nos indican las aguas que son navegables::0::0::::::A::1066::::;;Están pintadas con franjas amarillas y negras::0::0::::::A::1067::::;;La marca de tope está formada por dos conos::0::0::::::A::1068::::;;Están pintadas de franjas rojas y blancas::1::0::::::A::1069::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","268"
"Balizamiento","&lt;p&gt;Vamos navegando por la región A y vemos una marca de color negro, con unas bandas anchas horizontales rojas y con una marca de tope formada por dos esferas negras superpuestas. ¿Cómo debemos proceder?:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Daremos la vuelta, puesto que nos está indicando una zona en la que está prohibida la navegación.::0::0::::::A::1062::::;;Podremos seguir nuestro rumbo, con cuidado de no pasar por donde está fondeada la marca, pues nos está indicando un peligro aislado::1::0::::::A::1063::::;;Nos está indicando un canal de navegación secundario, y al ser roja, la dejaremos por nuestra banda de babor::0::0::::::A::1064::::;;Consultaremos la carta o las publicaciones náuticas que llevemos a bordo, al ser una marca especial, para ver la naturaleza exacta de lo que está indicando::0::0::::::A::1065::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","267"
"Balizamiento","&lt;p&gt;En la región A, en el punto de bifurcación de un canal, una marca lateral, de color roja con una banda ancha horizontal verde indica:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Canal principal a babor::0::0::::::A::1058::::;;Canal principal a estribor::1::0::::::A::1059::::;;No indica nada, puesto que esta marca no existe::0::0::::::A::1060::::;;Ninguna de las anteriores::0::0::::::A::1061::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","266"
"Balizamiento","&lt;p&gt;Una marca que muestre colores amarillos y negros es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Cardinal::1::0::::::A::1054::::;;Aguas navegables::0::0::::::A::1055::::;;Peligro aislado::0::0::::::A::1056::::;;Especial::0::0::::::A::1057::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","265"
"Balizamiento","&lt;p&gt;El tope de una marca lateral de estribor en la Región “A” es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Un cilindro rojo::0::0::::::A::1050::::;;Un cilindro verde::0::0::::::A::1051::::;;Un cono rojo::0::0::::::A::1052::::;;Un cono verde::1::0::::::A::1053::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","264"
"Balizamiento","&lt;p&gt;Boya esférica, con marca de tope esférica a franjas verticales rojas y blancas, es una marca…:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"De peligro aislado::0::0::::::A::1046::::;;De aguas navegables::1::0::::::A::1047::::;;Especial::0::0::::::A::1048::::;;Lateral::0::0::::::A::1049::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","263"
"Balizamiento","&lt;p&gt;¿Cuál es el color de una boya de marca especial?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Amarillo::1::0::::::A::1042::::;;Rojo::0::0::::::A::1043::::;;Verde::0::0::::::A::1044::::;;Blanca con franjas verticales rojas::0::0::::::A::1045::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","262"
"Balizamiento","&lt;p&gt;¿Cuál es la marca de tope de un espeque que indica peligro aislado?:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Una esfera roja::0::0::::::A::1038::::;;Dos conos superpuestos con los vértices hacia arriba::0::0::::::A::1039::::;;Dos esferas negras superpuestas::1::0::::::A::1040::::;;Dos conos opuestos por sus vértices::0::0::::::A::1041::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","261"
"Balizamiento","&lt;p&gt;Las marcas de peligro aislado son de color:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Rojo con una o más bandas horizontales negras::0::0::::::A::1034::::;;Negro con una o más bandas anchas horizontales rojas::1::0::::::A::1035::::;;Blanco con una o más bandas anchas horizontales rojas::0::0::::::A::1036::::;;Naranja con una o más bandas anchas horizontales negra::0::0::::::A::1037::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","260"
"Balizamiento","&lt;p&gt;Una marca de tope consistente en dos conos negros superpuestos con los vértices hacia abajo, se deberá pasar por el cuadrante:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Este::0::0::::::A::1030::::;;Oeste::0::0::::::A::1031::::;;Norte::0::0::::::A::1032::::;;Sur::1::0::::::A::1033::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","259"
